# Route optimzied by routeClean.pl v0.10a By Chris Spencer B.
# Inter-point distance optimized to 100 metres minimum.
Dest: Terminalgatan 1, 603 61 Norrk&ouml;ping, Sweden
58.39696,15.55691
58.39820,15.55593
58.39922,15.55584
58.39982,15.55388
58.40025,15.55295
58.40105,15.55344
58.40176,15.55431
58.40336,15.55606
58.40430,15.55710
58.40462,15.55801
58.40552,15.55671
58.40621,15.55462
58.40666,15.55363
58.40724,15.55247
58.40858,15.55066
58.40960,15.54960
58.41086,15.54854
58.41524,15.54487
58.41937,15.54143
58.42084,15.54024
58.42182,15.53952
58.42336,15.53850
58.42661,15.53635
58.42959,15.53439
58.43062,15.53372
58.43157,15.53334
58.43262,15.53341
58.43409,15.53378
58.43493,15.53439
58.43584,15.53576
58.43627,15.53690
58.43656,15.53808
58.43680,15.53928
58.43695,15.54021
58.43748,15.54375
58.43815,15.54977
58.43851,15.55447
58.43872,15.55857
58.43882,15.56268
58.43885,15.56617
58.43874,15.57213
58.43856,15.57625
58.43832,15.58013
58.43792,15.58475
58.43742,15.58922
58.43601,15.60014
58.43499,15.60856
58.43438,15.61418
58.43386,15.61964
58.43356,15.62342
58.43340,15.62572
58.43305,15.63203
58.43278,15.63864
58.43252,15.64870
58.43240,15.65927
58.43246,15.66505
58.43263,15.66932
58.43280,15.67207
58.43308,15.67546
58.43339,15.67849
58.43374,15.68127
58.43451,15.68659
58.43501,15.68953
58.43591,15.69415
58.43675,15.69794
58.43778,15.70204
58.43864,15.70511
58.43930,15.70723
58.44000,15.70940
58.44090,15.71196
58.44255,15.71649
58.44400,15.72053
58.44534,15.72473
58.44643,15.72859
58.44707,15.73114
58.44775,15.73413
58.44830,15.73673
58.44896,15.74030
58.44952,15.74384
58.45051,15.75114
58.45097,15.75450
58.45144,15.75749
58.45201,15.76082
58.45277,15.76470
58.45358,15.76839
58.45438,15.77176
58.45541,15.77560
58.45621,15.77832
58.45723,15.78156
58.45824,15.78454
58.45913,15.78698
58.46001,15.78924
58.46123,15.79218
58.46407,15.79865
58.46528,15.80153
58.46638,15.80432
58.46834,15.80963
58.47011,15.81492
58.47140,15.81922
58.47255,15.82333
58.47369,15.82777
58.47514,15.83408
58.47606,15.83859
58.47709,15.84417
58.47782,15.84858
58.47863,15.85416
58.47956,15.86182
58.48016,15.86815
58.48049,15.87238
58.48088,15.87759
58.48133,15.88277
58.48172,15.88632
58.48230,15.89080
58.48309,15.89566
58.48394,15.90007
58.48462,15.90345
58.48521,15.90661
58.48574,15.90994
58.48628,15.91414
58.48670,15.91832
58.48714,15.92352
58.48756,15.92955
58.48813,15.93705
58.48860,15.94190
58.48941,15.94889
58.48976,15.95147
58.49020,15.95426
58.49076,15.95737
58.49107,15.95888
58.49171,15.96170
58.49237,15.96430
58.49318,15.96719
58.49373,15.96897
58.49501,15.97251
58.49629,15.97559
58.49793,15.97891
58.49885,15.98054
58.50002,15.98240
58.50185,15.98499
58.50272,15.98611
58.50384,15.98744
58.50448,15.98814
58.50542,15.98907
58.50613,15.98971
58.50724,15.99054
58.50911,15.99170
58.51133,15.99305
58.51218,15.99352
58.51316,15.99414
58.51485,15.99557
58.51586,15.99667
58.51744,15.99845
58.51998,16.00157
58.52104,16.00295
58.52171,16.00398
58.52227,16.00497
58.52278,16.00602
58.52407,16.00911
58.52489,16.01092
58.52775,16.01681
58.52856,16.01850
58.52909,16.01979
58.52958,16.02109
58.52996,16.02231
58.53040,16.02397
58.53076,16.02569
58.53137,16.02921
58.53185,16.03128
58.53218,16.03235
58.53255,16.03334
58.53316,16.03474
58.53371,16.03572
58.53499,16.03752
58.53567,16.03827
58.53820,16.04028
58.53981,16.04144
58.54370,16.04405
58.54483,16.04481
58.54560,16.04548
58.54625,16.04621
58.54682,16.04694
58.54764,16.04811
58.54928,16.05045
58.55123,16.05321
58.55185,16.05405
58.55346,16.05598
58.55570,16.05817
58.55759,16.05957
58.55875,16.06039
58.56027,16.06175
58.56142,16.06298
58.56202,16.06372
58.56281,16.06480
58.56356,16.06596
58.56440,16.06740
58.56594,16.07029
58.56722,16.07295
58.56888,16.07678
58.57018,16.08013
58.57100,16.08240
58.57186,16.08499
58.57299,16.08870
58.57498,16.09564
58.57593,16.09911
58.57674,16.10177
58.57830,16.10642
58.57921,16.10968
58.57957,16.11125
58.57971,16.11252
58.57973,16.11373
58.57957,16.11516
58.57905,16.11745
58.57890,16.11858
58.57885,16.11964
58.57892,16.12087
58.57912,16.12205
58.57998,16.12533
58.58069,16.12813
58.58116,16.13064
58.58179,16.13459
58.58248,16.13938
58.58296,16.14276
58.58317,16.14424
58.58329,16.14591
58.58346,16.14769
58.58343,16.14908
58.58312,16.15036
58.58257,16.15147
58.58200,16.15247
58.58054,16.15480
58.57903,16.15721
58.57755,16.15958
58.57649,16.16161
58.57606,16.16270
58.57560,16.16415
58.57518,16.16624
58.57488,16.16895
58.57482,16.17052
58.57487,16.17255
58.57499,16.17552
58.57497,16.17757
58.57486,16.17915
58.57474,16.18022
58.57431,16.18284
58.57410,16.18501
58.57405,16.18701
58.57411,16.18835
58.57428,16.19033
58.57445,16.19167
58.57488,16.19416
58.57524,16.19580
58.57587,16.19816
58.57692,16.20158
58.57781,16.20415
58.57844,16.20596
58.57946,16.20913
58.57986,16.21069
58.58067,16.21356
58.58146,16.21601
58.58207,16.21747
58.58255,16.21828
58.58219,16.22004
58.58199,16.22171
58.58206,16.22399
58.58216,16.22573
58.58222,16.22721
58.58219,16.22839
58.58203,16.22968
58.58252,16.23074
58.58371,16.23058
