# Route optimzied by routeClean.pl v0.10a By Chris Spencer B.
# Inter-point distance optimized to 100 metres minimum.
41.35347,2.12792
41.35427,2.12691
41.35516,2.12677
41.35646,2.12562
41.35735,2.12624
41.35817,2.12731
41.35901,2.12828
41.35988,2.12937
41.36121,2.13105
41.36233,2.13234
41.36312,2.13336
41.36377,2.13439
41.36439,2.13521
41.36541,2.13529
41.36618,2.13472
41.36749,2.13383
41.36848,2.13323
41.37145,2.13208
41.37279,2.13158
41.37398,2.13112
41.37565,2.13051
41.37671,2.13018
41.37826,2.12959
41.37938,2.12925
41.38263,2.12811
41.38379,2.12770
41.38469,2.12746
41.38564,2.12725
41.38717,2.12723
41.38820,2.12749
41.38912,2.12777
41.39038,2.12823
41.39123,2.12869
41.39219,2.12946
41.39280,2.13067
41.39345,2.13190
41.39394,2.13267
41.39503,2.13384
41.39609,2.13383
41.39679,2.13313
41.39777,2.13288
41.39928,2.13417
41.39997,2.13488
41.40068,2.13567
41.40136,2.13649
41.40215,2.13735
41.40312,2.13837
41.40402,2.13991
41.40475,2.14165
41.40526,2.14354
41.40561,2.14564
41.40571,2.14686
41.40581,2.14791
41.40639,2.14921
41.40730,2.15016
41.40794,2.15100
41.40843,2.15219
41.40901,2.15387
41.40951,2.15510
41.41014,2.15609
41.41083,2.15710
41.41165,2.15839
41.41213,2.15930
41.41233,2.16018
41.41245,2.16131
41.41240,2.16226
41.41181,2.16417
41.41177,2.16530
41.41209,2.16681
41.41250,2.16816
41.41313,2.16961
41.41365,2.17052
41.41461,2.17207
41.41595,2.17392
41.41578,2.17506
41.41515,2.17590
41.41441,2.17690
41.41375,2.17773
41.41292,2.17663
41.41203,2.17546
41.41036,2.17324
41.40870,2.17102
41.40741,2.17274
41.40616,2.17441
41.40529,2.17555
41.40444,2.17671
41.40356,2.17782
41.40275,2.17890
41.40208,2.17800
41.40133,2.17708
41.40058,2.17600
41.39923,2.17432
41.39759,2.17208
41.39668,2.17090
41.39556,2.16938
41.39455,2.16806
41.39375,2.16700
41.39226,2.16503
41.39157,2.16412
41.39103,2.16337
41.38987,2.16185
41.38929,2.16110
41.38817,2.15962
41.38731,2.15848
41.38649,2.15730
41.38477,2.15506
41.38307,2.15279
41.38220,2.15169
41.38136,2.15058
41.37966,2.14826
41.37868,2.14695
41.37814,2.14609
41.37732,2.14695
41.37636,2.14812
41.37570,2.14891
41.37484,2.14860
41.37359,2.14712
41.37283,2.14622
41.37117,2.14403
41.36886,2.14094
41.36738,2.13898
41.36640,2.13762
41.36452,2.13507
41.36366,2.13391
41.36239,2.13226
41.36129,2.13092
41.36034,2.12967
41.35969,2.12859
41.35888,2.12753
41.35794,2.12616
41.35759,2.12517
41.35673,2.12459
41.35641,2.12550
41.35563,2.12595
41.35474,2.12610
41.35427,2.12691
41.35347,2.12792
